Date_ID,LabID,CRA,Error,DC13,OthMeasures,DateMethod,Material,Species,OthSiteID,OldSiteID,SiteID,IndID,SiteName,SiteContext,SiteType,TmpType,AdminRegion,Country,CaseStudyArea,Disarticulated,Cremation,Longitude,Latitude,LocQual,Source,Comments,Othersources,AnnaComment,aDNAOlalde
217517,GrA-28175,4850,45,-21.1,NA,AMS,bone,Homo sapiens,EUROEVOL S1967,201085,201085,,Fussel's Lodge Long Barrow,NA,Long barrow;3B; 3H,NA,"Wiltshire, England",England,Wessex,Yes,No,-1.7272,51.091,B,http://fepre.mas.ncl.ac.uk/; CalPal; EUROEVOL-Sample:8639; Gathering Time Project,"Whittle et al 2011 (Gathering Time: dating the early Neolithic enclosures of Southern Britain and Ireland), 200-1, 204, 717, 719, 721, 731, 736, 744, 752, 761, 771, 845, 874, 894, 904-5",NA,NA,NA
221028,OxA-12281,4850,31,-20.7,NA,AMS,bone,Homo sapiens,EUROEVOL S1967,201085,201085,,Fussel's Lodge Long Barrow,NA,Long barrow;3B; 3H,NA,"Wiltshire, England",England,Wessex,Yes,No,-1.7272,51.091,B,CalPal; http://fepre.mas.ncl.ac.uk/; EUROEVOL-Sample:8640; Gathering Time Project,"Whittle et al 2011 (Gathering Time: dating the early Neolithic enclosures of Southern Britain and Ireland), 200--_1, 204, 717, 719, 721, 731, 736, 744, 752, 761, 771, 845, 874, 894, 904--_5",NA,NA,NA
221119,OxA-13186,4824,39,-20.4,NA,AMS,bone,Homo sapiens,EUROEVOL S1967,201085,201085,,Fussel's Lodge Long Barrow,NA,Long barrow;3B; 3H,NA,"Wiltshire, England",England,Wessex,Yes,No,-1.7272,51.091,B,http://fepre.mas.ncl.ac.uk/; CalPal; EUROEVOL-Sample:8641; Gathering Time Project,"Whittle et al 2011 (Gathering Time: dating the early Neolithic enclosures of Southern Britain and Ireland), 200--_1, 204, 717, 719, 721, 731, 736, 744, 752, 761, 771, 845, 874, 894, 904--_5",NA,NA,NA
217519,GrA-28207,4760,50,-21.4,NA,AMS,bone,Homo sapiens,EUROEVOL S1967,201085,201085,,Fussel's Lodge Long Barrow,NA,Long barrow;3B; 3H,NA,"Wiltshire, England",England,Wessex,Yes,No,-1.7272,51.091,B,http://fepre.mas.ncl.ac.uk/; CalPal; EUROEVOL-Sample:8642; Gathering Time Project,"Whittle et al 2011 (Gathering Time: dating the early Neolithic enclosures of Southern Britain and Ireland), 200-1, 204, 717, 719, 721, 731, 736, 744, 752, 761, 771, 845, 874, 894, 904-5",NA,NA,NA
208459,OxA-13213,3816,29,-26.5,NA,AMS,bone,Homo sapiens,Canmore 13681,203444,203444,203444,Fyrish,NA,"Cist(s), Arm Guard, Beaker",NA,"Wiltshire, England",England,NA,No,No,-4.3195,57.6894,B,http://canmore.org.uk/c14sample/OxA-13213; Needham 2005 Transforming Beaker Culture in North-West Europe; Processes of Fusion and Fission. Proceedings of the Prehistoric Society 71:171--217 (doi:10.1017/S0079497X00001006),"Human bone from an adult male with a N4, step 5 beaker and wristguard (NMS X.EQ 131). From information compiled by Patrick Ashmore.",NA,NA,NA
209796,OxA-V-2168-43,3645,31,-20.6,NA,AMS,bone,Homo sapiens,Canmore 51076,202361,202361,,Gairneybank,Cist 3,Cist(s),NA,"Perth and Kinross, Scotland",Scotland,EastScot,No,No,-3.4077,56.1738,B,"http://canmore.org.uk/c14sample/OxA-V-2168-43; Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.","A skeleton in short cist 3 of a cist cemetery, accompanied by a pork joint. See also GU-1120 (3565+/-70), which is not significantly different. From information compiled by Patrick Ashmore.; Additional published date: GU-1120: 3575 <U+00B1> 110 (Cowie & Ritchie 1991)",NA,NA,NA
218129,GU-1118,3470,80,-20,NA,NA,bone,Homo sapiens,Canmore 51076;EUROEVOL S6379,202361,202361,,Gairneybank,NA,Cist(s);4B Cist burial cemetery,NA,"Perth and Kinross, Scotland",Scotland,EastScot,No,No,-3.4077,56.1738,B,http://canmore.org.uk/c14sample/GU-1118; EUROEVOL-Sample:15582; CL,"Human bone from an inhumation in cist 1 of a cist cemetery, with a bronze knife-dagger and highly decorated small pottery bowl. From information compiled by Patrick Ashmore.",NA,NA,NA
226060,GU-1120,3575,70,NA,NA,NA,bone,Homo sapiens,Canmore 51076,206842,206842,,"Gairneybank, Kinross",unaccompanied burial in Cist 3 (some pork bones),4B Cist burial cemetery,NA,"Perth and Kinross, Scotland",Scotland,EastScot,No,No,-3.4069,56.1743,C,CL; Cowie & Ritchie 1991; Historic Scotland radiocarbon database,"Bone collagen, id as human, from unaccompanied burial in Cist 3 (some pork bones) at Gairneybank, Kinross, Tayside, Scotland. Proc Soc Antiq Scotl, 121, 1991, 95-109 esp 96 and 98; Cowie & Ritchie 1991; Historic Scotland radiocarbon database give error as +/-110",NA,NA,NA
226059,GU-1119,3475,70,NA,NA,NA,bone,Homo sapiens,Canmore 51076,206842,206842,,"Gairneybank, Kinross","burial in Cist 2, with complete Food Vessel",4B Cist burial cemetery,NA,"Perth and Kinross, Scotland",Scotland,EastScot,No,No,-3.4069,56.1743,C,CL,"Bone collagen, id as human, from burial in Cist 2, with complete Food Vessel at Gairneybank, Kinross, Tayside, Scotland. Proc Soc Antiq Scotl, 121, 1991, 95-109 esp 96 and 98",NA,NA,NA
53969,SUERC-26166,3590,30,NA,NA,NA,bone,Homo sapiens,NA,16538,16538,16538,"Galley Low, Brassington",J93.920; P12,NA,NA,"Derbyshire, England",England,NA,No,No,-1.6759,53.1051,B,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
202932,BM-2232R,3560,120,NA,NA,LSC,bone (cremated),Homo sapiens,EUROEVOL S6380;IWHER 427,206623,206623,206623,"Gallibury (Newbarn) Down, Calbourne",grave H,4B Round barrow,NA,"Isle of Wight, England",England,Wessex,N/A,Yes,-1.3759,50.6678,A,"CL; Bowman, S.G.E. Ambers, J.C. and Leese, M.N. 1990, Re-evaluation of British Museum radiocarbon dates issued between 1980 and 1984, Radiocarbon, 32(1), 59-79; Needham 2000 Power Pulses Across a Cultural Divide: Cosmologically Driven Acquisition Between Armorica and Wessex. Proceedings of the Prehistoric Society 66:151--207 (doi:10.1017/S0079497X00001808); Allen et al. 1995 Food for the Living: a Reassessment of a Bronze Age Barrow at Buckskin, Basingstoke, Hampshire. Proceedings of the Prehistoric Society 61:157--189 (doi:10.1017/S0079497X00003078)","Charcoal from scatter at base of turf stack (context 14/5, sample 3) at Gallibury Down, Calbourne, Isle of Wight, England. Comment (subm): Dates opening of Phase II contemporary with barrow construction and provides tpq for graves G and H. [Ed: Considerable further comment in Radiocarbon, which see. Is revision of earlier determination BM-2232.]. Radiocarbon, 27, 1985, 516-17 (original determination Radiocarbon, 32, 1990, 71.",NA,NA,NA
44634,GrA-19055,3640,45,NA,NA,NA,bone (cremated),Homo sapiens,NA,14078,14078,,Gallibury Down (Gallibury Hump),associated with a Food Vessel and a Vase <e0> Anse,NA,NA,"Hampshire, England",England,Wessex,N/A,Yes,-1.3776,50.6669,B,Needham 2005 Transforming Beaker Culture in North-West Europe; Processes of Fusion and Fission. Proceedings of the Prehistoric Society 71:171--217 (doi:10.1017/S0079497X00001006),NA,NA,NA,NA
44635,GrA-19412,3635,45,NA,NA,NA,bone (cremated),Homo sapiens,NA,14078,14078,,Gallibury Down (Gallibury Hump),associated with a Food Vessel and a Vase <e0> Anse,NA,NA,"Hampshire, England",England,Wessex,N/A,Yes,-1.3776,50.6669,B,Needham 2005 Transforming Beaker Culture in North-West Europe; Processes of Fusion and Fission. Proceedings of the Prehistoric Society 71:171--217 (doi:10.1017/S0079497X00001006),NA,NA,NA,NA
53868,OxA-V-2197-55,3613,35,NA,NA,AMS,bone,Homo sapiens,NA,16495,16495,16495,Garrowby Wold 101,Burial B,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.7601,54.0007,C,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
53885,OxA-V-2199-39,3611,30,NA,NA,AMS,bone,Homo sapiens,NA,16495,1000131,,Garrowby Wold 104,Skull No. 37 Burial 2,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.7601,54.0007,C,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
53884,OxA-V-2199-38,3584,30,NA,NA,AMS,bone,Homo sapiens,NA,16495,1000131,,Garrowby Wold 104,Burial 1,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.7601,54.0007,C,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
53962,SUERC-26156,3695,30,NA,NA,NA,bone,Homo sapiens,NA,16495,1000132,1000132,Garrowby Wold 120,Burial 1,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.7601,54.0007,C,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
53881,OxA-V-2199-33,3729,29,NA,NA,AMS,bone,Homo sapiens,NA,16495,1000133,1000133,Garrowby Wold 33,Burial 4 Sk. No. 86,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.7601,54.0007,C,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
206570,HAR-1236,3550,70,-24.7,NA,LSC/GPC,wood,Quercus,NA,202798,202798,,Garton Slack,"from a secondary cremation burial, at the bottom of an oval grave, in a round barrow",4B;4G;Grave (mound) cremation,burial(Food Vessel),"East Riding of Yorkshire, England",England,Yorkshire Wolds,N/A,Yes,-1.0707,54.3515,B,"Jordan et al. 1994. Radiocarbon dates - from samples funded by English Heritage and dated before 1981. EH; http://radon-b.ufg.uni-kiel.de/samples/4440; Manby et al. 2003, 62","Sample: GS74BABl, submitted on 12 July 1 975. Material: wood: Quercus from fairly large timbers; c 25% identified (C A Keepax). Initial Comment: From a secondary cremation burial, at the bottom of an oval grave. in a round barrow; 0.86m below the bulldozed surface prior to April 1970.; Jordan, D, Haddon-Reece, D, Bayliss, A 1994 'Radiocarbon dates: from samples funded by English Heritage and dated before 1981', London: English Heritage",NA,NA,NA
206584,HAR-1282,3520,70,-22.7,NA,LSC/GPC,bone,Homo sapiens,NA,202798,202798,,Garton Slack,"from a Bronze Age grave which also con tained six sheet bronze beads, 13 jet buttons, a jet toggle, and a necklace of 180 jet beads;6 (Grave I)",4B;4G;Grave,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-1.0707,54.3515,B,"Jordan et al. 1994. Radiocarbon dates - from samples funded by English Heritage and dated before 1981. EH; http://radon-b.ufg.uni-kiel.de/samples/4441; Shepherd 2009 The V-bored Buttons of Great Britain and Ireland. Proceedings of the Prehistoric Society 75:335--369 (doi:10.1017/S0079497X00000396); Unpublished, private donor; Brewster 1980","Sample: GS6JBAB 1, subm1tted on 12 July 1975. Material: human bone. Initial Comment: From a Bronze Age grave which also con tained six sheet bronze beads, 13jet buttons, ajet toggle, and a necklace of 180jet beads; depth c 0.46m below lhe surface prior to April 1970; no rootlets were present in the grave.; Jordan, D, Haddon-Reece, D, Bayliss, A 1994 'Radiocarbon dates: from samples funded by English Heritage and dated before 1981', London: English Heritage; Replaced by OXA-V-2279; DateConflict: Unpublished, private donor; Brewster 1980 gives error as 3487",NA,NA,NA
206775,HAR-2493,3350,80,-25.3,NA,LSC/GPC,charcoal,Quercus,NA,202798,202798,,Garton Slack,from a cremation burial,4B;4G;Grave (cremation),NA,"Humberside, England",England,Yorkshire Wolds,N/A,Yes,-1.0707,54.3515,B,Jordan et al. 1994. Radiocarbon dates - from samples funded by English Heritage and dated before 1981. EH; http://radon-b.ufg.uni-kiel.de/samples/4447,"Sample: GS18l4M7CI, submitted on 22 December 1977. Material: charcoal: Quercus from fairly large timbers (C A Keepax). Initial Comment: From a cremation burial, c 0.29m below the surface prior to October 1972.; Jordan, D, Haddon-Reece, D, Bayliss, A 1994 'Radiocarbon dates: from samples funded by English Heritage and dated before 1981', London: English Heritage",NA,NA,NA
206565,HAR-1227,3200,70,-25.4,NA,LSC/GPC,bone,Homo sapiens,NA,202798,202798,,Garton Slack,from a layer of black soil at the bottom of a large Iron Age grave,4B;4G;cemetery,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-1.0707,54.3515,B,Jordan et al. 1994. Radiocarbon dates - from samples funded by English Heritage and dated before 1981. EH; http://radon-b.ufg.uni-kiel.de/samples/4436,"Sample: GS7BCY3I , submitted on 12 July 1975. Material: human bone. Initial Comment: From a grave in the south-east comer of the ring ditch of barrow 2; 0.99m below the bulldozed gravel surface.; Jordan, D, Haddon-Reece, D, Bayliss, A 1994 'Radiocarbon dates: from samples funded by English Heritage and dated before 1981', London: English Heritage",NA,NA,NA
53886,OxA-V-2199-40,3627,30,NA,NA,AMS,bone,Homo sapiens,NA,202798,1000137,1000137,Garton Slack 163,Burial 2 Sk. 14,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
53940,OxA-V-2279-35,3795,33,NA,NA,AMS,bone,Homo sapiens,NA,202798,1000134,,Garton Slack 29,"29 (Coffin Burial II, BA Grave III)",NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Unpublished, private donor",NA,NA,NA,NA
53938,OxA-V-2279-33,3668,32,NA,NA,AMS,bone,Homo sapiens,NA,202798,1000134,,Garton Slack 29,"29 (Grave I, Burial D)",NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Unpublished, private donor",NA,NA,NA,NA
53874,OxA-V-2199-21,4903,31,NA,NA,AMS,bone,Homo sapiens,NA,202798,1000135,,Garton Slack 37,Burial 9 Sk. No. 4,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
53873,OxA-V-2199-20,4855,32,NA,NA,AMS,bone,Homo sapiens,NA,202798,1000135,,Garton Slack 37,Burial 12 Sk. No. 7,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
44971,OxA-V-2279,3781,31,NA,NA,AMS,bone,Homo sapiens,NA,14166,1000056,,Garton Slack 6,Grave 1,grave,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,Shepherd 2009 The V-bored Buttons of Great Britain and Ireland. Proceedings of the Prehistoric Society 75:335--369 (doi:10.1017/S0079497X00000396),Replaces HAR-1282,NA,NA,NA
53939,OxA-V-2279-34,3781,31,NA,NA,AMS,bone,Homo sapiens,NA,202798,1000056,,Garton Slack 6,6 (Grave I),NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Unpublished, private donor; Brewster 1980",NA,NA,NA,NA
53963,SUERC-26157,3600,30,NA,NA,NA,bone,Homo sapiens,NA,202798,1000057,1000057,Garton Slack 75,Burial 1  Sk. No. 2,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
53866,OxA-V-2197-53,4367,36,NA,NA,AMS,bone,Homo sapiens,NA,202798,1000058,1000058,Garton Slack 79,Burial 1,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
44970,OxA-V-2199-45,2693,31,NA,NA,AMS,bone,Homo sapiens,NA,202798,1000059,1000059,Garton Slack 81,Burial 2,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Shepherd 2009 The V-bored Buttons of Great Britain and Ireland. Proceedings of the Prehistoric Society 75:335--369 (doi:10.1017/S0079497X00000396); Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.","A date of 2693<U+00B1>31 BP (OxA-V-2199-45 S-EVA 2173), obtained from the human remains from Garton Slack 81 for the Beaker People Project, was anomalously late.",NA,NA,NA
44967,OxA-V-2197-51,3699,35,NA,NA,AMS,bone,Homo sapiens,NA,202798,1000060,1000060,Garton Slack C40,Burial A  Skull 6,grave,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Shepherd 2009 The V-bored Buttons of Great Britain and Ireland. Proceedings of the Prehistoric Society 75:335--369 (doi:10.1017/S0079497X00000396); Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
44969,OxA-V-2199-37,3764,28,NA,NA,AMS,bone,Homo sapiens,NA,202798,1000061,,Garton Slack C52,Burial 5; Burial 5 Sk. 20,grave,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Shepherd 2009 The V-bored Buttons of Great Britain and Ireland. Proceedings of the Prehistoric Society 75:335--369 (doi:10.1017/S0079497X00000396); Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
53871,OxA-V-2199-18,3749,30,NA,NA,AMS,bone,Homo sapiens,NA,202798,1000061,,Garton Slack C52,Burial 3,NA,NA,"East Riding of Yorkshire, England",England,Yorkshire Wolds,No,No,-0.5083,54.0057,B,"Parker Pearson, M., Chamberlain, A.,Jay, M., Richards, M., Evans, J and Sheridan, A. (eds) Forthcoming. The Beaker People:  isotopes, mobility and diet in prehistoric Britain. Prehistoric Society monograph. Oxford: Oxbow.",NA,NA,NA,NA
